# Datafile created in R 
#cur_yr
2015 
#styr
1970 
#endyr
2017 
#N_data_sets
1 
#styrs
1991  
#endyrs
2014 
#Age_st
3 
#Age_end
15 
#wt_obs
0.014726611	0.014448831	0.007486537	0.011515773	0.025547567	0.022503313	0.020474187	0.046787295	0.067503547	0.089000985	0.123425261	0.155431767	0.418761589
0.012766866	0.008035011	0.011262649	0.006991702	0.012429768	0.024378489	0.030435062	0.029526606	0.057580042	0.067057677	0.099856106	0.317347531	0.338881883
0.004755662	0.009503066	0.008747573	0.011344618	0.010574086	0.01894074	0.038404101	0.055031869	0.054108136	0.068887734	0.140151934	0.290818009	0.229322647
0.013160373	0.004656296	0.00752649	0.013631651	0.016567253	0.017647148	0.03000726	0.073915525	0.0609866	0.051409848	0.118523138	0.150752032	0.145618747
0.01438069	0.005813985	0.00424889	0.007212408	0.017090242	0.02661126	0.026066979	0.046334409	0.082269841	0.067713017	0.178983533	0.380446943	0.312213488
0.012192199	0.006252998	0.00517888	0.007547934	0.011890476	0.022778648	0.039878449	0.033309185	0.089974218	0.118578291	0.111909358	0.118380456	0.105710045
0.008721726	0.009351636	0.00570241	0.006583765	0.011147541	0.023487202	0.037035785	0.052096074	0.072220009	0.128470283	0.133240822	0.142442655	0.093102682
0.009607373	0.010175074	0.009798869	0.007043776	0.011777646	0.016849194	0.024658018	0.062202826	0.084185954	0.087621833	0.103174163	0.218845366	0.09932118
0.006359247	0.008046101	0.027701851	0.014645352	0.018884086	0.025514537	0.035962502	0.053394288	0.120760002	0.097912252	0.089935293	0.290452482	0.091626199
0.02453179	0.003102195	0.008486678	0.030744196	0.028775995	0.030308122	0.045446347	0.046104771	0.07747137	0.087749026	0.12909938	0.146391747	0.108758056
0.005183648	0.012410673	0.004200152	0.010038493	0.031811441	0.041184537	0.050674346	0.053318456	0.064124214	0.088811287	0.327428	0.169755086	0.215300629
0.007837121	0.002443774	0.015225047	0.00815781	0.021572956	0.051437975	0.083683019	0.108423871	0.088914589	0.101612791	0.128831711	0.228078512	0.453018032
0.008254054	0.0050819	0.003829194	0.018069143	0.023254998	0.036434065	0.074194874	0.088722391	0.099609701	0.106136284	0.129207166	0.207681434	0.153412248
0.01736097	0.007346723	0.006362669	0.004850122	0.015432776	0.028791341	0.0538214	0.133620616	0.156979257	0.198032004	0.153767006	0.225689284	0.156458129
