# Datafile created in R 
#cur_yr
2000 
#styr
1970 
#endyr
2017 
#N_data_sets
1 
#styrs
1991 
#endyrs
2014 
#Age_st
3 
#Age_end
15 
#wt_obs
0.004755662 0.009503066 0.008747573 0.01134462 0.01057409 0.01894074 0.0384041 0.05503187 0.05410814 0.06888773 0.1401519 0.290818 0.2293226 
0.01316037 0.004656296 0.00752649 0.01363165 0.01656725 0.01764715 0.03000726 0.07391552 0.0609866 0.05140985 0.1185231 0.150752 0.1456187 
0.01438069 0.005813985 0.00424889 0.007212408 0.01709024 0.02661126 0.02606698 0.04633441 0.08226984 0.06771302 0.1789835 0.3804469 0.3122135 
0.0121922 0.006252998 0.00517888 0.007547934 0.01189048 0.02277865 0.03987845 0.03330918 0.08997422 0.1185783 0.1119094 0.1183805 0.10571 
0.008721726 0.009351636 0.00570241 0.006583765 0.01114754 0.0234872 0.03703579 0.05209607 0.07222001 0.1284703 0.1332408 0.1424427 0.09310268 
0.009607373 0.01017507 0.009798869 0.007043776 0.01177765 0.01684919 0.02465802 0.06220283 0.08418595 0.08762183 0.1031742 0.2188454 0.09932118 
0.006359247 0.008046101 0.02770185 0.01464535 0.01888409 0.02551454 0.0359625 0.05339429 0.12076 0.09791225 0.08993529 0.2904525 0.0916262 
0.02453179 0.003102195 0.008486678 0.0307442 0.02877599 0.03030812 0.04544635 0.04610477 0.07747137 0.08774903 0.1290994 0.1463917 0.1087581 
0.005183648 0.01241067 0.004200152 0.01003849 0.03181144 0.04118454 0.05067435 0.05331846 0.06412421 0.08881129 0.327428 0.1697551 0.2153006 
0.007837121 0.002443774 0.01522505 0.00815781 0.02157296 0.05143797 0.08368302 0.1084239 0.08891459 0.1016128 0.1288317 0.2280785 0.453018 
0.008254054 0.0050819 0.003829194 0.01806914 0.023255 0.03643407 0.07419487 0.08872239 0.0996097 0.1061363 0.1292072 0.2076814 0.1534122 
0.01736097 0.007346723 0.006362669 0.004850122 0.01543278 0.02879134 0.0538214 0.1336206 0.1569793 0.198032 0.153767 0.2256893 0.1564581 
